,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
60,245,Johnnie Walker Black Label The Jane Walker Edition Blended Scotch Whisky,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,9,$38.73,,"Indulge all of your senses with a smooth glass of Johnnie Walker Black Label The Jane Walker Edition Blended Scotch Whisky. Created using only Scotch whiskies aged for a minimum of 12 years from the four corners of Scotland, our Black Label blend has an unmistakably smooth, deep, complex character. For over a century, Johnnie Walker has stood for progress with our message of “Keep Walking” and our iconic Striding Man logo. In recognition of women who lead the way, we proudly introduce Jane Walker in celebration of the many achievements of women. Debuting the Jane Walker logo as a special-edition of our Black Label, for every Jane Walker Edition bottle produced, Johnnie Walker will donate $1 to organizations supporting women’s progress, up to $250,000. Simply mix with grapefruit juice, ginger ale and bitters and garnish with a grapefruit slice for The Jane Walker cocktail. Johnnie Walker was recognized as one of the world's top-trending Scotch whiskies at the 2020 Drinks International awards.  Please drink responsibly."
61,246,Johnnie Walker A Song of Ice Blended Scotch Whisky,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40.2%,,,5.0,7,$39.99,,"In celebration of the final season of Game of Thrones and inspired by the wild dwellers of the icy North, we're proud to release this limited edition Johnnie Walker A Song of Ice Blended Scotch Whisky. Ice is embodied by House Stark and the Direwolves, giving the North strength like no other kingdom. Malt from Clynelish, one of Scotland's most Northern distilleries, gives this blend a crisp, clean taste. The blend's delicate flavor is green and grassy with notes of vanilla and tropical fruit. This blend is best enjoyed over ice for a cold, smooth finish.  The Game of Thrones epic has been a tale of two halves from the very beginning. When all is said and done, the inevitable meeting of two primal elements will simply be known as A Song of Ice and Fire. Join us in celebrating the end of the final season of Game of Thrones with our limited release Johnnie Walker offerings, inspired by ice and fire. Please drink responsibly."
62,247,"Johnnie Walker Black Label Blended Scotch Whisky, 750 mL Bottle with Two Premium Branded Tumbler Glasses",Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,4.1,6,$38.26,,"Indulge all of your senses with a premium branded tumbler glass of Johnnie Walker Black Label Blended Scotch Whisky. Crafted using an unrivalled selection of 12 year old whiskies from the four corners of Scotland, Johnnie Walker Black Label Blended Scotch Whisky offers the flavors of rich fruits, sweet vanilla and smokiness. Packaged with two premium branded tumbler glasses in our limited edition design pack, our 2020 San Francisco World Spirits Competition Double Gold Medal Winner is the perfect addition to any occasion. For a delicious Penicillin cocktail, combine with ginger liqueur, honey, simple syrup, lemon juice, and aromatic bitters. Includes one 80 proof 750 mL bottle of Black Label Blended Scotch Whisky with Two Premium Branded Tumbler Glasses. Please drink responsibly."
63,248,Jane Walker by Johnnie Walker Blended Malt Scotch Whisky,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,41.9%,,,5.0,4,$39.99,,"Jane Walker by Johnnie Walker is a blended malt that celebrates whiskies inspired by pioneering women and the progress they've achieved. This limited release, original blend crafted by Master Blender Emma Walker honors Elizabeth Cumming, the matriarch of Cardhu Distillery, who owned, operated and brought the distillery to flourishing success. Sold to the Walker family in 1893, single malt from Cardhu is at the heart of Jane Walker by Johnnie Walker. Aged 10 years, this well-rounded and smooth blend features notes of ripe orchard fruit and white peaches which develop into hints of baked apple and sweet cream, then lead to a dark chocolate finish. Best enjoyed in the company of friends, Jane Walker by Johnnie Walker is perfect on the rocks or in a Jane Walker signature cocktail. For a Cool Jane cocktail, combine with vanilla extract, tonic water and the juice of a lemon wedge in an ice-filled highball glass. Throw away the lemon then garnish with a long cucumber slice and enjoy.This Women's History Month, we're raising a glass to Emma Walker and craftswomen everywhere who inspire innovation and resilience. Keep walking. Please drink responsibly."
64,249,Johnnie Walker Swing,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,3,$65.99,,This bottle of Johnnie Walker is named Swing after the rocking motion the bottle makes when pushed. Naturally this is a collectable item.
65,250,Johnnie Walker Blade Runner ‘Directors Cut’ Limited Edition Whisky,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,49%,,,5.0,3,$109.99,,"This limited-edition whisky was developed in collaboration with visionary Blade Runner 2049 director Denis Villeneuve and Johnnie Walker Master Blender Jim Beveridge. The new blend comes thirty-five years after Johnnie Walker Black Label appeared in the original Blade Runner film as an iconic whisky of the future. The unique, custom blend and the futuristic bottle were created in partnership with Blade Runner 2049, opening in theaters October 6, 2017.    Johnnie Walker Black Label The Director’s Cut is a dark, rich, smooth blend, with sweet fruity vanilla flavors and clouds of smokiness. It is bottled at 49% ABV as a nod to the futuristic period in which Blade Runner 2049 is set."
66,251,Johnnie Walker Blenders’ Batch Wine Cask Blend,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,2,$29.99,,"A new lighter style of whisky from the Blenders' Batch series, hand crafted with passion by our expert blender Aimee Gibson"
67,252,Johnnie Walker Blue Label Los Angeles Edition,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,2,$219.99,,"This Johnnie Walker Blue Label Limited Edition design has been created to capture the essence, the unique character of Los Angeles. Handcrafted in small batches, using just 1 in 10,000 casks from our unparalleled reserves of maturing whisky, Johnnie Walker Blue Label is a rich and velvety smooth scotch with rolling waves of flavor and exceptional depth of character.  Its remarkable richness comes from carefully selected whiskies from long-closed ‘ghost’ distilleries, such as Cambus, Brora and Port Ellen, perfectly balanced with vibrant whiskies sourced from the four corners of Scotland to create a scotch with surging waves of fruit, spice and a warm, lingering smokiness."
68,253,Johnnie Walker Blender’s Batch Triple Grain American Oak 10 Year,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,10.0,5.0,2,$32.99,,"This blend has been created using an incredibly small number of malt and grain whiskies, exclusively drawn from first fill ex-bourbon casks. Following this, the whisky is finished up to six months in ex-rye casks for a perfect balance of intense, sweetness, layered fresh fruit and spice.  The Johnnie Walker Blenders carried out 50 experiments exploring samples of more than 200 malt and grain Scotch whiskies samples before landing on the unique flavor of Red Rye Finish."
69,254,Johnnie Walker Blue Year Of The Dog,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,2,$299.99,,"Celebrating this Chinese New Year, Johnnie Walker Blue Label announces the launch of Year of The Dog.  This limited edition design is inspired by the Dog as a symbol of prosperity. This unique and intricate design tells the story of Johnnie Walker and his clever canine companion journeying around the world, bringing good fortune to all as they rejoice in the arrival of the new year."
70,255,Johnnie Walker Blended Scotch Whisky Discovery Pack,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,1,$45.99,,"An incredible selection of Johnnie Walker whiskies for you to discover. Pack features a 50ml measure of Black Label, Double Black, Gold Label Reserve, 18 Year Old and for the first time ever Blue Label in miniature format."
71,256,Johnnie Walker Blue Label California Edition,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,Barley,,5.0,1,$179.99,,"This Limited Edition Bottle of Johnnie Walker Blue Label has been created to capture the essence of California. Johnnie Walker Blue Label is an unrivaled masterpiece. It is an exquisite blend made from some of Scotland’s rarest and most exceptional Scotch Whiskies. Only one in every ten thousand casks has the elusive quality, character and flavor to deliver the’ remarkable signature taste of Johnnie Walker Blue Label. An extraordinary Scotch Whisky for extraordinary occasions."
72,257,Johnnie Walker Collection,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,1,$99.99,,"A new range of unique whiskies, exclusively available in Travel Retail outlets.  Start your adventure with the first series of the Collection, the Trade Route Series – inspired by the great journeys of the Walker family to the four corners of the world."
73,258,Custom Engraved Johnnie Walker Blue Label,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,1,$220.00,,"THIS IS A CUSTOM ENGRAVABLE BOTTLE OF JOHNNIE WALKER BLUE. You will receive an email from Drizly to customize your purchase after you successfully place your order. Custom engraving is NO ADDITIONAL CHARGE. 

Only one in every ten thousand casks are chosen for this rare blend. The first sip reveals a velvety mouthfeel, then an explosion of flavor – hazelnuts, honey, rose petals, sherry and oranges. Subsequent sips reward you with more hidden secrets like kumquats, wispy aromatic smoke, sandalwood, tobacco, and dark chocolate."
74,259,Johnnie Walker Blue Label Ghost & Rare,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,,,,5.0,1,$399.99,,"Johnnie Walker Blue Label Ghost and Rare is the first in a series of special releases created by Johnnie Walker Master Blender Dr Jim Beveridge using irreplaceable whiskies from “ghost” Scotch whisky distilleries that have long since closed together with other rare malt and grain whiskies. Each release in the series will be crafted with one incredible whisky at its heart, the first being Brora."
75,260,Johnnie Walker Blue Label Limited Edition,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,35%,,,5.0,1,$245.00,,"The Johnnie Walker Blue Label Limited Edition is a visual celebration of a rare and exceptional whisky. From the unique outer casing, which is crafted to permit a glimpse of the liquid within, to the luxurious, mirrored interior, this is a highly collectable Limited Edition. Exclusively available at selected travel retail outlets worldwide."
76,261,Johnnie Walker Blue Label With Two Glasses,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$239.10,,"Johnnie Walker Blue Label is an unrivaled masterpiece. It is an exquisite blend made from some of Scotland’s rarest and most exceptional Scotch Whiskies. Only one in every ten thousand casks has the elusive quality, character and flavor to deliver the’ remarkable signature taste of Johnnie Walker Blue Label. An extraordinary Scotch Whisky for extraordinary occasions."
77,262,Johnnie Walker King George V,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,43%,,,5.0,1,$599.99,,"Appearance: Clear, dark golden with bright golden highlights.    Aroma: Fruity Christmas cake soaked in sherry with linseed oil, nuts, vanilla and daffodil floral aromas.    Taste: Huge yet graceful with generous sweet fruit, vanilla, caramel and honey balanced by dry lightly smoky oak and spice.    Aftertaste: Long, surprisingly smoky, salty, spicy finish."
78,263,Johnnie Walker Blue Label Miami Edition,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$229.99,,"This Johnnie Walker Blue Label Limited Edition design has been created to capture the essence, the unique character of Miami. Handcrafted in small batches, using just 1 in 10,000 casks from our unparalleled reserves of maturing whisky, Johnnie Walker Blue Label is a rich and velvety smooth scotch with rolling waves of flavor and exceptional depth of character.  Its remarkable richness comes from carefully selected whiskies from long-closed ‘ghost’ distilleries, such as Cambus, Brora and Port Ellen, perfectly balanced with vibrant whiskies sourced from the four corners of Scotland to create a scotch with surging waves of fruit, spice and a warm, lingering smokiness."
79,264,Johnnie Walker Blue Skyline: New York City Edition,Scotland,Johnnie Walker,"Scotch Whisky, Whiskey",,40%,,,5.0,1,$235.99,,"Johnnie Walker is one of the world’s most famous and iconic spirits brands. With luxurious associations and a loyal following, the Johnnie Walker range is epitomised by supreme balance, incredible smoothness and expert blending. From the earliest days of their business, the Walker family and subsequent generations of Master Blenders have crafted exclusive Scotch Whiskies for the directors of their company and for private gatherings – treasured whiskies that have only ever been shared with a select few, at special occasions. Inspired by this tradition, Johnnie Walker Blue Label is an iconic release that is created from some of the rarest and most expensive whiskies in the world. Seamlessly smooth and alluringly complex, each whisky used in the Blue Label blend has been hand-picked from a range of exclusive distilleries, some of which are no longer in service."
